country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
PH,Philippines,,,Pampanga Metropolitan Area,,,ChIJDwCg7sC2ljMRkmd0bo71Tjo,10/27/2020,-40,-6,-23,-46,-34,17
PH,Philippines,,,Pampanga Metropolitan Area,,,ChIJDwCg7sC2ljMRkmd0bo71Tjo,10/28/2020,-39,-7,-20,-43,-35,17
PH,Philippines,,,Pampanga Metropolitan Area,,,ChIJDwCg7sC2ljMRkmd0bo71Tjo,10/29/2020,-41,-8,-31,-46,-36,16
PH,Philippines,,,Pampanga Metropolitan Area,,,ChIJDwCg7sC2ljMRkmd0bo71Tjo,10/30/2020,-43,-6,-34,-48,-34,18
PH,Philippines,,,Pampanga Metropolitan Area,,,ChIJDwCg7sC2ljMRkmd0bo71Tjo,10/31/2020,-38,3,-31,-50,-24,13
PH,Philippines,,,Pampanga Metropolitan Area,,,ChIJDwCg7sC2ljMRkmd0bo71Tjo,11/1/2020,-74,-37,-57,-84,-35,20
PH,Philippines,,,Pampanga Metropolitan Area,,,ChIJDwCg7sC2ljMRkmd0bo71Tjo,11/2/2020,-46,-17,-38,-62,-57,23
PH,Philippines,,,Pampanga Metropolitan Area,,,ChIJDwCg7sC2ljMRkmd0bo71Tjo,11/3/2020,-38,-5,-29,-45,-35,16
PH,Philippines,,,Pampanga Metropolitan Area,,,ChIJDwCg7sC2ljMRkmd0bo71Tjo,11/4/2020,-40,-10,-33,-48,-35,18
PH,Philippines,,,Pampanga Metropolitan Area,,,ChIJDwCg7sC2ljMRkmd0bo71Tjo,11/5/2020,-40,-7,-30,-49,-34,18
PH,Philippines,,,Pampanga Metropolitan Area,,,ChIJDwCg7sC2ljMRkmd0bo71Tjo,11/6/2020,-43,-8,-33,-53,-30,20
PH,Philippines,,,Pampanga Metropolitan Area,,,ChIJDwCg7sC2ljMRkmd0bo71Tjo,11/7/2020,-40,-9,-32,-52,-20,15
PH,Philippines,,,Pampanga Metropolitan Area,,,ChIJDwCg7sC2ljMRkmd0bo71Tjo,11/8/2020,-43,-11,-31,-58,-11,13
PH,Philippines,,,Pampanga Metropolitan Area,,,ChIJDwCg7sC2ljMRkmd0bo71Tjo,11/9/2020,-39,-8,-25,-53,-30,18
PH,Philippines,,,Pampanga Metropolitan Area,,,ChIJDwCg7sC2ljMRkmd0bo71Tjo,11/10/2020,-37,-5,-25,-45,-34,18
PH,Philippines,,,Pampanga Metropolitan Area,,,ChIJDwCg7sC2ljMRkmd0bo71Tjo,11/11/2020,-41,-11,-37,-47,-36,18
PH,Philippines,,,Pampanga Metropolitan Area,,,ChIJDwCg7sC2ljMRkmd0bo71Tjo,11/12/2020,-75,-53,-50,-72,-73,3
PH,Philippines,,,Pampanga Metropolitan Area,,,ChIJDwCg7sC2ljMRkmd0bo71Tjo,11/13/2020,-43,-8,-36,-55,-38,10
PH,Philippines,,,Pampanga Metropolitan Area,,,ChIJDwCg7sC2ljMRkmd0bo71Tjo,11/14/2020,-36,-3,-32,-49,-21,9
PH,Philippines,,,Pampanga Metropolitan Area,,,ChIJDwCg7sC2ljMRkmd0bo71Tjo,11/15/2020,-39,-5,-28,-56,-10,9
PH,Philippines,,,Pampanga Metropolitan Area,,,ChIJDwCg7sC2ljMRkmd0bo71Tjo,11/16/2020,-35,-3,-24,-50,-31,14
PH,Philippines,,,Pampanga Metropolitan Area,,,ChIJDwCg7sC2ljMRkmd0bo71Tjo,11/17/2020,-34,-1,-24,-42,-35,15
PH,Philippines,,,Pampanga Metropolitan Area,,,ChIJDwCg7sC2ljMRkmd0bo71Tjo,11/18/2020,-36,-5,-29,-42,-34,16
PH,Philippines,,,Pampanga Metropolitan Area,,,ChIJDwCg7sC2ljMRkmd0bo71Tjo,11/19/2020,-37,-6,-30,-45,-34,16
PH,Philippines,,,Pampanga Metropolitan Area,,,ChIJDwCg7sC2ljMRkmd0bo71Tjo,11/20/2020,-39,-5,-32,-49,-30,19
PH,Philippines,,,Pampanga Metropolitan Area,,,ChIJDwCg7sC2ljMRkmd0bo71Tjo,11/21/2020,-35,-4,-29,-47,-19,13
PH,Philippines,,,Pampanga Metropolitan Area,,,ChIJDwCg7sC2ljMRkmd0bo71Tjo,11/22/2020,-38,-6,-24,-53,-9,11
PH,Philippines,,,Pampanga Metropolitan Area,,,ChIJDwCg7sC2ljMRkmd0bo71Tjo,11/23/2020,-35,-5,-22,-49,-29,16
PH,Philippines,,,Pampanga Metropolitan Area,,,ChIJDwCg7sC2ljMRkmd0bo71Tjo,11/24/2020,-36,-4,-27,-42,-33,17
PH,Philippines,,,Pampanga Metropolitan Area,,,ChIJDwCg7sC2ljMRkmd0bo71Tjo,11/25/2020,-35,-4,-26,-41,-33,17
PH,Philippines,,,Pampanga Metropolitan Area,,,ChIJDwCg7sC2ljMRkmd0bo71Tjo,11/26/2020,-35,-3,-29,-42,-32,17
PH,Philippines,,,Pampanga Metropolitan Area,,,ChIJDwCg7sC2ljMRkmd0bo71Tjo,11/27/2020,-37,-5,-29,-42,-30,19
PH,Philippines,,,Pampanga Metropolitan Area,,,ChIJDwCg7sC2ljMRkmd0bo71Tjo,11/28/2020,-30,1,-27,-35,-17,13
PH,Philippines,,,Pampanga Metropolitan Area,,,ChIJDwCg7sC2ljMRkmd0bo71Tjo,11/29/2020,-32,-1,-24,-43,-7,11
PH,Philippines,,,Pampanga Metropolitan Area,,,ChIJDwCg7sC2ljMRkmd0bo71Tjo,11/30/2020,-27,4,-8,-40,-46,18
PH,Philippines,,,Pampanga Metropolitan Area,,,ChIJDwCg7sC2ljMRkmd0bo71Tjo,12/1/2020,-30,6,-18,-34,-30,16
PH,Philippines,,,Pampanga Metropolitan Area,,,ChIJDwCg7sC2ljMRkmd0bo71Tjo,12/2/2020,-31,1,-24,-37,-30,16
PH,Philippines,,,Pampanga Metropolitan Area,,,ChIJDwCg7sC2ljMRkmd0bo71Tjo,12/3/2020,-33,-1,-28,-40,-30,17
PH,Philippines,,,Pampanga Metropolitan Area,,,ChIJDwCg7sC2ljMRkmd0bo71Tjo,12/4/2020,-34,2,-26,-43,-26,19
PH,Philippines,,,Pampanga Metropolitan Area,,,ChIJDwCg7sC2ljMRkmd0bo71Tjo,12/5/2020,-28,1,-22,-40,-15,11
PH,Philippines,,,Pampanga Metropolitan Area,,,ChIJDwCg7sC2ljMRkmd0bo71Tjo,12/6/2020,-31,1,-19,-48,-4,10
PH,Philippines,,,Pampanga Metropolitan Area,,,ChIJDwCg7sC2ljMRkmd0bo71Tjo,12/7/2020,-30,1,-22,-45,-28,15
PH,Philippines,,,Pampanga Metropolitan Area,,,ChIJDwCg7sC2ljMRkmd0bo71Tjo,12/8/2020,-27,3,-18,-38,-43,18
PH,Philippines,,,Pampanga Metropolitan Area,,,ChIJDwCg7sC2ljMRkmd0bo71Tjo,12/9/2020,-31,-2,-22,-40,-30,16
PH,Philippines,,,Pampanga Metropolitan Area,,,ChIJDwCg7sC2ljMRkmd0bo71Tjo,12/10/2020,-32,-1,-18,-39,-31,17
PH,Philippines,,,Pampanga Metropolitan Area,,,ChIJDwCg7sC2ljMRkmd0bo71Tjo,12/11/2020,-34,3,-18,-46,-35,20
PH,Philippines,,,Pampanga Metropolitan Area,,,ChIJDwCg7sC2ljMRkmd0bo71Tjo,12/12/2020,-27,5,-17,-43,-15,12
PH,Philippines,,,Pampanga Metropolitan Area,,,ChIJDwCg7sC2ljMRkmd0bo71Tjo,12/13/2020,-30,3,-9,-46,-2,10
PH,Philippines,,,Pampanga Metropolitan Area,,,ChIJDwCg7sC2ljMRkmd0bo71Tjo,12/14/2020,-27,5,-7,-43,-26,15
PH,Philippines,,,Pampanga Metropolitan Area,,,ChIJDwCg7sC2ljMRkmd0bo71Tjo,12/15/2020,-22,14,-3,-33,-29,15
PH,Philippines,,,Pampanga Metropolitan Area,,,ChIJDwCg7sC2ljMRkmd0bo71Tjo,12/16/2020,-23,14,-8,-32,-28,15
PH,Philippines,,,Pampanga Metropolitan Area,,,ChIJDwCg7sC2ljMRkmd0bo71Tjo,12/17/2020,-24,13,-11,-32,-28,15
PH,Philippines,,,Pampanga Metropolitan Area,,,ChIJDwCg7sC2ljMRkmd0bo71Tjo,12/18/2020,-28,13,-14,-39,-25,18
PH,Philippines,,,Pampanga Metropolitan Area,,,ChIJDwCg7sC2ljMRkmd0bo71Tjo,12/19/2020,-27,7,-30,-34,-15,14
PH,Philippines,,,Pampanga Metropolitan Area,,,ChIJDwCg7sC2ljMRkmd0bo71Tjo,12/20/2020,-21,21,-12,-35,3,10
PH,Philippines,,,Pampanga Metropolitan Area,,,ChIJDwCg7sC2ljMRkmd0bo71Tjo,12/21/2020,-15,26,6,-31,-25,14
PH,Philippines,,,Pampanga Metropolitan Area,,,ChIJDwCg7sC2ljMRkmd0bo71Tjo,12/22/2020,-13,33,6,-23,-30,13
PH,Philippines,,,Pampanga Metropolitan Area,,,ChIJDwCg7sC2ljMRkmd0bo71Tjo,12/23/2020,-7,47,7,-13,-31,12
PH,Philippines,,,Pampanga Metropolitan Area,,,ChIJDwCg7sC2ljMRkmd0bo71Tjo,12/24/2020,-26,45,-3,-36,-49,16
PH,Philippines,,,Pampanga Metropolitan Area,,,ChIJDwCg7sC2ljMRkmd0bo71Tjo,12/25/2020,-64,-48,-34,-68,-63,28
PH,Philippines,,,Pampanga Metropolitan Area,,,ChIJDwCg7sC2ljMRkmd0bo71Tjo,12/26/2020,-40,-9,-34,-54,-33,19
PH,Philippines,,,Pampanga Metropolitan Area,,,ChIJDwCg7sC2ljMRkmd0bo71Tjo,12/27/2020,-41,-10,-38,-51,-7,16
PH,Philippines,,,Pampanga Metropolitan Area,,,ChIJDwCg7sC2ljMRkmd0bo71Tjo,12/28/2020,-17,25,3,-37,-32,16
PH,Philippines,,,Pampanga Metropolitan Area,,,ChIJDwCg7sC2ljMRkmd0bo71Tjo,12/29/2020,-14,34,-1,-27,-36,16
PH,Philippines,,,Pampanga Metropolitan Area,,,ChIJDwCg7sC2ljMRkmd0bo71Tjo,12/30/2020,-15,44,-3,-26,-47,17
PH,Philippines,,,Pampanga Metropolitan Area,,,ChIJDwCg7sC2ljMRkmd0bo71Tjo,12/31/2020,-39,35,-19,-54,-53,20
PH,Philippines,Autonomous Region in Muslim Mindanao,,,PH-14,,ChIJ49hGyFaSWjIRNbBw4T9eQeY,2/15/2020,3,-1,-1,-3,8,1
PH,Philippines,Autonomous Region in Muslim Mindanao,,,PH-14,,ChIJ49hGyFaSWjIRNbBw4T9eQeY,2/16/2020,-1,0,-2,-2,1,2
PH,Philippines,Autonomous Region in Muslim Mindanao,,,PH-14,,ChIJ49hGyFaSWjIRNbBw4T9eQeY,2/17/2020,-3,-8,1,-1,4,1
PH,Philippines,Autonomous Region in Muslim Mindanao,,,PH-14,,ChIJ49hGyFaSWjIRNbBw4T9eQeY,2/18/2020,1,-2,-1,1,3,0
PH,Philippines,Autonomous Region in Muslim Mindanao,,,PH-14,,ChIJ49hGyFaSWjIRNbBw4T9eQeY,2/19/2020,-5,-8,-3,-4,6,1
PH,Philippines,Autonomous Region in Muslim Mindanao,,,PH-14,,ChIJ49hGyFaSWjIRNbBw4T9eQeY,2/20/2020,-3,-2,2,5,8,0
PH,Philippines,Autonomous Region in Muslim Mindanao,,,PH-14,,ChIJ49hGyFaSWjIRNbBw4T9eQeY,2/21/2020,-6,-1,2,7,9,1
PH,Philippines,Autonomous Region in Muslim Mindanao,,,PH-14,,ChIJ49hGyFaSWjIRNbBw4T9eQeY,2/22/2020,5,0,11,10,12,1
PH,Philippines,Autonomous Region in Muslim Mindanao,,,PH-14,,ChIJ49hGyFaSWjIRNbBw4T9eQeY,2/23/2020,4,-2,7,-1,3,1
PH,Philippines,Autonomous Region in Muslim Mindanao,,,PH-14,,ChIJ49hGyFaSWjIRNbBw4T9eQeY,2/24/2020,1,0,5,3,8,1
PH,Philippines,Autonomous Region in Muslim Mindanao,,,PH-14,,ChIJ49hGyFaSWjIRNbBw4T9eQeY,2/25/2020,5,1,6,0,-33,8
PH,Philippines,Autonomous Region in Muslim Mindanao,,,PH-14,,ChIJ49hGyFaSWjIRNbBw4T9eQeY,2/26/2020,-2,-6,-3,-4,8,0
PH,Philippines,Autonomous Region in Muslim Mindanao,,,PH-14,,ChIJ49hGyFaSWjIRNbBw4T9eQeY,2/27/2020,-1,-6,0,-7,9,0
PH,Philippines,Autonomous Region in Muslim Mindanao,,,PH-14,,ChIJ49hGyFaSWjIRNbBw4T9eQeY,2/28/2020,1,-3,2,0,11,1
PH,Philippines,Autonomous Region in Muslim Mindanao,,,PH-14,,ChIJ49hGyFaSWjIRNbBw4T9eQeY,2/29/2020,2,-2,3,-5,13,1
PH,Philippines,Autonomous Region in Muslim Mindanao,,,PH-14,,ChIJ49hGyFaSWjIRNbBw4T9eQeY,3/1/2020,5,-1,3,-6,7,2
PH,Philippines,Autonomous Region in Muslim Mindanao,,,PH-14,,ChIJ49hGyFaSWjIRNbBw4T9eQeY,3/2/2020,-3,-6,5,0,8,1
PH,Philippines,Autonomous Region in Muslim Mindanao,,,PH-14,,ChIJ49hGyFaSWjIRNbBw4T9eQeY,3/3/2020,1,4,7,-2,10,-1
PH,Philippines,Autonomous Region in Muslim Mindanao,,,PH-14,,ChIJ49hGyFaSWjIRNbBw4T9eQeY,3/4/2020,9,3,1,-5,10,0
PH,Philippines,Autonomous Region in Muslim Mindanao,,,PH-14,,ChIJ49hGyFaSWjIRNbBw4T9eQeY,3/5/2020,1,-1,7,-4,11,0
PH,Philippines,Autonomous Region in Muslim Mindanao,,,PH-14,,ChIJ49hGyFaSWjIRNbBw4T9eQeY,3/6/2020,-3,2,4,-2,10,1
PH,Philippines,Autonomous Region in Muslim Mindanao,,,PH-14,,ChIJ49hGyFaSWjIRNbBw4T9eQeY,3/7/2020,8,2,3,-3,16,1
PH,Philippines,Autonomous Region in Muslim Mindanao,,,PH-14,,ChIJ49hGyFaSWjIRNbBw4T9eQeY,3/8/2020,8,1,3,-2,4,1
PH,Philippines,Autonomous Region in Muslim Mindanao,,,PH-14,,ChIJ49hGyFaSWjIRNbBw4T9eQeY,3/9/2020,-2,2,4,-3,10,0
PH,Philippines,Autonomous Region in Muslim Mindanao,,,PH-14,,ChIJ49hGyFaSWjIRNbBw4T9eQeY,3/10/2020,5,2,4,4,9,0
PH,Philippines,Autonomous Region in Muslim Mindanao,,,PH-14,,ChIJ49hGyFaSWjIRNbBw4T9eQeY,3/11/2020,12,6,-1,-3,7,0
PH,Philippines,Autonomous Region in Muslim Mindanao,,,PH-14,,ChIJ49hGyFaSWjIRNbBw4T9eQeY,3/12/2020,7,6,3,-3,6,0
PH,Philippines,Autonomous Region in Muslim Mindanao,,,PH-14,,ChIJ49hGyFaSWjIRNbBw4T9eQeY,3/13/2020,8,12,2,1,5,3
PH,Philippines,Autonomous Region in Muslim Mindanao,,,PH-14,,ChIJ49hGyFaSWjIRNbBw4T9eQeY,3/14/2020,0,0,5,1,4,2
PH,Philippines,Autonomous Region in Muslim Mindanao,,,PH-14,,ChIJ49hGyFaSWjIRNbBw4T9eQeY,3/15/2020,6,14,-1,-13,-5,3
PH,Philippines,Autonomous Region in Muslim Mindanao,,,PH-14,,ChIJ49hGyFaSWjIRNbBw4T9eQeY,3/16/2020,-19,-12,-2,-13,-20,10
PH,Philippines,Autonomous Region in Muslim Mindanao,,,PH-14,,ChIJ49hGyFaSWjIRNbBw4T9eQeY,3/17/2020,-40,-22,-2,-30,-32,13
PH,Philippines,Autonomous Region in Muslim Mindanao,,,PH-14,,ChIJ49hGyFaSWjIRNbBw4T9eQeY,3/18/2020,-46,-29,-10,-38,-46,17
PH,Philippines,Autonomous Region in Muslim Mindanao,,,PH-14,,ChIJ49hGyFaSWjIRNbBw4T9eQeY,3/19/2020,-46,-28,0,-42,-42,18
PH,Philippines,Autonomous Region in Muslim Mindanao,,,PH-14,,ChIJ49hGyFaSWjIRNbBw4T9eQeY,3/20/2020,-57,-41,-6,-52,-41,20
PH,Philippines,Autonomous Region in Muslim Mindanao,,,PH-14,,ChIJ49hGyFaSWjIRNbBw4T9eQeY,3/21/2020,-56,-44,-19,-59,-30,18
PH,Philippines,Autonomous Region in Muslim Mindanao,,,PH-14,,ChIJ49hGyFaSWjIRNbBw4T9eQeY,3/22/2020,-63,-49,-23,-57,-30,16
PH,Philippines,Autonomous Region in Muslim Mindanao,,,PH-14,,ChIJ49hGyFaSWjIRNbBw4T9eQeY,3/23/2020,-61,-48,-13,-55,-48,22
PH,Philippines,Autonomous Region in Muslim Mindanao,,,PH-14,,ChIJ49hGyFaSWjIRNbBw4T9eQeY,3/24/2020,-59,-43,-14,-57,-48,22
PH,Philippines,Autonomous Region in Muslim Mindanao,,,PH-14,,ChIJ49hGyFaSWjIRNbBw4T9eQeY,3/25/2020,-57,-46,-17,-60,-48,21
PH,Philippines,Autonomous Region in Muslim Mindanao,,,PH-14,,ChIJ49hGyFaSWjIRNbBw4T9eQeY,3/26/2020,-61,-44,-12,-55,-48,22
PH,Philippines,Autonomous Region in Muslim Mindanao,,,PH-14,,ChIJ49hGyFaSWjIRNbBw4T9eQeY,3/27/2020,-62,-47,-15,-58,-44,22
PH,Philippines,Autonomous Region in Muslim Mindanao,,,PH-14,,ChIJ49hGyFaSWjIRNbBw4T9eQeY,3/28/2020,-66,-53,-19,-63,-30,20
PH,Philippines,Autonomous Region in Muslim Mindanao,,,PH-14,,ChIJ49hGyFaSWjIRNbBw4T9eQeY,3/29/2020,-65,-54,-24,-60,-29,18
PH,Philippines,Autonomous Region in Muslim Mindanao,,,PH-14,,ChIJ49hGyFaSWjIRNbBw4T9eQeY,3/30/2020,-59,-46,-16,-57,-48,22
PH,Philippines,Autonomous Region in Muslim Mindanao,,,PH-14,,ChIJ49hGyFaSWjIRNbBw4T9eQeY,3/31/2020,-59,-49,-20,-54,-46,21
PH,Philippines,Autonomous Region in Muslim Mindanao,,,PH-14,,ChIJ49hGyFaSWjIRNbBw4T9eQeY,4/1/2020,-59,-50,-22,-58,-47,21
PH,Philippines,Autonomous Region in Muslim Mindanao,,,PH-14,,ChIJ49hGyFaSWjIRNbBw4T9eQeY,4/2/2020,-59,-50,-15,-61,-46,21
PH,Philippines,Autonomous Region in Muslim Mindanao,,,PH-14,,ChIJ49hGyFaSWjIRNbBw4T9eQeY,4/3/2020,-67,-57,-20,-62,-44,23
PH,Philippines,Autonomous Region in Muslim Mindanao,,,PH-14,,ChIJ49hGyFaSWjIRNbBw4T9eQeY,4/4/2020,-70,-57,-25,-64,-30,20
PH,Philippines,Autonomous Region in Muslim Mindanao,,,PH-14,,ChIJ49hGyFaSWjIRNbBw4T9eQeY,4/5/2020,-65,-55,-24,-66,-27,19
PH,Philippines,Autonomous Region in Muslim Mindanao,,,PH-14,,ChIJ49hGyFaSWjIRNbBw4T9eQeY,4/6/2020,-60,-45,-16,-60,-48,23
PH,Philippines,Autonomous Region in Muslim Mindanao,,,PH-14,,ChIJ49hGyFaSWjIRNbBw4T9eQeY,4/7/2020,-61,-51,-19,-59,-48,22
PH,Philippines,Autonomous Region in Muslim Mindanao,,,PH-14,,ChIJ49hGyFaSWjIRNbBw4T9eQeY,4/8/2020,-58,-45,-21,-61,-50,21
PH,Philippines,Autonomous Region in Muslim Mindanao,,,PH-14,,ChIJ49hGyFaSWjIRNbBw4T9eQeY,4/9/2020,-71,-55,-18,-62,-57,23
PH,Philippines,Autonomous Region in Muslim Mindanao,,,PH-14,,ChIJ49hGyFaSWjIRNbBw4T9eQeY,4/10/2020,-81,-66,-24,-67,-55,27
PH,Philippines,Autonomous Region in Muslim Mindanao,,,PH-14,,ChIJ49hGyFaSWjIRNbBw4T9eQeY,4/11/2020,-68,-56,-24,-61,-32,21
PH,Philippines,Autonomous Region in Muslim Mindanao,,,PH-14,,ChIJ49hGyFaSWjIRNbBw4T9eQeY,4/12/2020,-68,-54,-26,-62,-30,19
PH,Philippines,Autonomous Region in Muslim Mindanao,,,PH-14,,ChIJ49hGyFaSWjIRNbBw4T9eQeY,4/13/2020,-59,-40,-22,-53,-45,22
PH,Philippines,Autonomous Region in Muslim Mindanao,,,PH-14,,ChIJ49hGyFaSWjIRNbBw4T9eQeY,4/14/2020,-61,-52,-21,-56,-47,20
PH,Philippines,Autonomous Region in Muslim Mindanao,,,PH-14,,ChIJ49hGyFaSWjIRNbBw4T9eQeY,4/15/2020,-63,-45,-26,-59,-49,22
PH,Philippines,Autonomous Region in Muslim Mindanao,,,PH-14,,ChIJ49hGyFaSWjIRNbBw4T9eQeY,4/16/2020,-63,-50,-21,-55,-45,23
PH,Philippines,Autonomous Region in Muslim Mindanao,,,PH-14,,ChIJ49hGyFaSWjIRNbBw4T9eQeY,4/17/2020,-67,-56,-23,-62,-43,24
PH,Philippines,Autonomous Region in Muslim Mindanao,,,PH-14,,ChIJ49hGyFaSWjIRNbBw4T9eQeY,4/18/2020,-66,-57,-24,-63,-27,19
PH,Philippines,Autonomous Region in Muslim Mindanao,,,PH-14,,ChIJ49hGyFaSWjIRNbBw4T9eQeY,4/19/2020,-68,-54,-27,-64,-28,19
PH,Philippines,Autonomous Region in Muslim Mindanao,,,PH-14,,ChIJ49hGyFaSWjIRNbBw4T9eQeY,4/20/2020,-62,-50,-20,-59,-47,22
PH,Philippines,Autonomous Region in Muslim Mindanao,,,PH-14,,ChIJ49hGyFaSWjIRNbBw4T9eQeY,4/21/2020,-60,-43,-23,-58,-45,20
PH,Philippines,Autonomous Region in Muslim Mindanao,,,PH-14,,ChIJ49hGyFaSWjIRNbBw4T9eQeY,4/22/2020,-58,-37,-20,-56,-45,20
PH,Philippines,Autonomous Region in Muslim Mindanao,,,PH-14,,ChIJ49hGyFaSWjIRNbBw4T9eQeY,4/23/2020,-61,-39,-20,-57,-46,20
PH,Philippines,Autonomous Region in Muslim Mindanao,,,PH-14,,ChIJ49hGyFaSWjIRNbBw4T9eQeY,4/24/2020,-67,-48,-29,-62,-45,25
PH,Philippines,Autonomous Region in Muslim Mindanao,,,PH-14,,ChIJ49hGyFaSWjIRNbBw4T9eQeY,4/25/2020,-70,-55,-29,-63,-28,22
PH,Philippines,Autonomous Region in Muslim Mindanao,,,PH-14,,ChIJ49hGyFaSWjIRNbBw4T9eQeY,4/26/2020,-71,-50,-33,-66,-25,21
PH,Philippines,Autonomous Region in Muslim Mindanao,,,PH-14,,ChIJ49hGyFaSWjIRNbBw4T9eQeY,4/27/2020,-66,-49,-26,-60,-45,25
PH,Philippines,Autonomous Region in Muslim Mindanao,,,PH-14,,ChIJ49hGyFaSWjIRNbBw4T9eQeY,4/28/2020,-65,-45,-26,-60,-45,23
PH,Philippines,Autonomous Region in Muslim Mindanao,,,PH-14,,ChIJ49hGyFaSWjIRNbBw4T9eQeY,4/29/2020,-64,-46,-27,-64,-44,22
PH,Philippines,Autonomous Region in Muslim Mindanao,,,PH-14,,ChIJ49hGyFaSWjIRNbBw4T9eQeY,4/30/2020,-63,-42,-26,-57,-44,22
PH,Philippines,Autonomous Region in Muslim Mindanao,,,PH-14,,ChIJ49hGyFaSWjIRNbBw4T9eQeY,5/1/2020,-57,-33,-22,-58,-47,24
PH,Philippines,Autonomous Region in Muslim Mindanao,,,PH-14,,ChIJ49hGyFaSWjIRNbBw4T9eQeY,5/2/2020,-56,-35,-29,-59,-20,19
PH,Philippines,Autonomous Region in Muslim Mindanao,,,PH-14,,ChIJ49hGyFaSWjIRNbBw4T9eQeY,5/3/2020,-58,-34,-31,-62,-26,18
PH,Philippines,Autonomous Region in Muslim Mindanao,,,PH-14,,ChIJ49hGyFaSWjIRNbBw4T9eQeY,5/4/2020,-46,-30,-27,-53,-37,20
PH,Philippines,Autonomous Region in Muslim Mindanao,,,PH-14,,ChIJ49hGyFaSWjIRNbBw4T9eQeY,5/5/2020,-47,-31,-19,-53,-37,19
PH,Philippines,Autonomous Region in Muslim Mindanao,,,PH-14,,ChIJ49hGyFaSWjIRNbBw4T9eQeY,5/6/2020,-46,-23,-24,-54,-37,20
PH,Philippines,Autonomous Region in Muslim Mindanao,,,PH-14,,ChIJ49hGyFaSWjIRNbBw4T9eQeY,5/7/2020,-52,-23,-20,-52,-36,20
PH,Philippines,Autonomous Region in Muslim Mindanao,,,PH-14,,ChIJ49hGyFaSWjIRNbBw4T9eQeY,5/8/2020,-53,-24,-22,-54,-31,21
PH,Philippines,Autonomous Region in Muslim Mindanao,,,PH-14,,ChIJ49hGyFaSWjIRNbBw4T9eQeY,5/9/2020,-51,-21,-23,-53,-15,17
PH,Philippines,Autonomous Region in Muslim Mindanao,,,PH-14,,ChIJ49hGyFaSWjIRNbBw4T9eQeY,5/10/2020,-80,-67,-31,-65,-26,19
PH,Philippines,Autonomous Region in Muslim Mindanao,,,PH-14,,ChIJ49hGyFaSWjIRNbBw4T9eQeY,5/11/2020,-43,-15,-20,-50,-33,19
PH,Philippines,Autonomous Region in Muslim Mindanao,,,PH-14,,ChIJ49hGyFaSWjIRNbBw4T9eQeY,5/12/2020,-44,-21,-18,-47,-34,20
PH,Philippines,Autonomous Region in Muslim Mindanao,,,PH-14,,ChIJ49hGyFaSWjIRNbBw4T9eQeY,5/13/2020,-43,-22,-21,-48,-32,18
PH,Philippines,Autonomous Region in Muslim Mindanao,,,PH-14,,ChIJ49hGyFaSWjIRNbBw4T9eQeY,5/14/2020,-43,-19,-14,-51,-31,18
PH,Philippines,Autonomous Region in Muslim Mindanao,,,PH-14,,ChIJ49hGyFaSWjIRNbBw4T9eQeY,5/15/2020,-41,-18,-17,-51,-24,19
PH,Philippines,Autonomous Region in Muslim Mindanao,,,PH-14,,ChIJ49hGyFaSWjIRNbBw4T9eQeY,5/16/2020,-43,-21,-18,-49,-9,17
PH,Philippines,Autonomous Region in Muslim Mindanao,,,PH-14,,ChIJ49hGyFaSWjIRNbBw4T9eQeY,5/17/2020,-80,-69,-32,-62,-26,21
PH,Philippines,Autonomous Region in Muslim Mindanao,,,PH-14,,ChIJ49hGyFaSWjIRNbBw4T9eQeY,5/18/2020,-28,-10,-16,-43,-29,18
PH,Philippines,Autonomous Region in Muslim Mindanao,,,PH-14,,ChIJ49hGyFaSWjIRNbBw4T9eQeY,5/19/2020,-38,-21,-16,-48,-30,18
PH,Philippines,Autonomous Region in Muslim Mindanao,,,PH-14,,ChIJ49hGyFaSWjIRNbBw4T9eQeY,5/20/2020,-34,-16,-21,-48,-31,19
PH,Philippines,Autonomous Region in Muslim Mindanao,,,PH-14,,ChIJ49hGyFaSWjIRNbBw4T9eQeY,5/21/2020,-34,-16,-13,-42,-29,19
PH,Philippines,Autonomous Region in Muslim Mindanao,,,PH-14,,ChIJ49hGyFaSWjIRNbBw4T9eQeY,5/22/2020,-38,-18,-20,-47,-27,19
PH,Philippines,Autonomous Region in Muslim Mindanao,,,PH-14,,ChIJ49hGyFaSWjIRNbBw4T9eQeY,5/23/2020,-39,-18,-17,-48,-7,16
PH,Philippines,Autonomous Region in Muslim Mindanao,,,PH-14,,ChIJ49hGyFaSWjIRNbBw4T9eQeY,5/24/2020,-77,-71,-14,-60,-19,15
PH,Philippines,Autonomous Region in Muslim Mindanao,,,PH-14,,ChIJ49hGyFaSWjIRNbBw4T9eQeY,5/25/2020,-32,-11,-13,-47,-42,20
PH,Philippines,Autonomous Region in Muslim Mindanao,,,PH-14,,ChIJ49hGyFaSWjIRNbBw4T9eQeY,5/26/2020,-33,-12,-17,-47,-25,15
